"Indicator Code","Country or Area Code","Country or Area","Time Code","Year","Value","Value Footnotes"
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR2000","2000","0.0875859937938646",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1999","1999","0.0784525851143888",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1998","1998","0.0801145992841978",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1997","1997","0.0701564462039676",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1996","1996","0.0633756646095682",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1995","1995","0.0374790175890075",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1994","1994","0.0532500175150985",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1993","1993","0.0566390884436395",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1992","1992","0.0574892133710016",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1991","1991","0.0599565889210737",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1990","1990","0.0627990739514961",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1989","1989","0.0608881662513209",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1988","1988","0.0595261653614817",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1987","1987","0.0593870484066344",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1986","1986","0.052613301658634",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1985","1985","0.0445155271126786",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1984","1984","0.0421542247088084",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1983","1983","0.0482104308235451",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1982","1982","0.0399215112392867",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1981","1981","0.0517132547439043",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1980","1980","0.0517168088716524",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1979","1979","0.0534624987141818",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1978","1978","0.0402737098649472",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1977","1977","0.031200012685133",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1976","1976","0.0355143594252048",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1975","1975","0.0371557962732071",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1974","1974","0.0545641801328219",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1973","1973","0.056490423970973",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1972","1972","0.0467273161741758",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1971","1971","0.0633188892767839",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1970","1970","0.0582022543798084",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1969","1969","0.0603351343993926",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1968","1968","0.0640982586342285",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1967","1967","0.0408827807981737",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1966","1966","0.0321777363097543",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1965","1965","0.0258016944495406",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1964","1964","0.0166839194957242",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1963","1963","0.0177199051128611",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1962","1962","0.017054836348528",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1961","1961","0.0150425225808099",""
"EN.ATM.CO2E.PC","ETH","Ethiopia","YR1960","1960","0.0158922186581343",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR2011","2011","7.13248299990191",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR2010","2010","7.42026833626653",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR2009","2009","7.31043328680198",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR2008","2008","7.9125700998439",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR2007","2007","8.13071142097498",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR2006","2006","8.25842003348577",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR2005","2005","8.3351030420578",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR2004","2004","8.43218049428053",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR2003","2003","8.41232340911805",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR2002","2002","8.31230890700963",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR2001","2001","8.361430672553",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR2000","2000","8.19280084343175",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1999","1999","8.17412330541633",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1998","1998","8.28603156053234",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1997","1997","8.13732275173152",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1996","1996","8.2609916589369",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1995","1995","8.06964167782978",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1994","1994","7.95068900660576",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1993","1993","8.01155001069349",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1992","1992","8.21102047741166",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1991","1991","8.46685498162797",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1990","1990","8.24125254544386",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1989","1989","8.3586664470986",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1988","1988","7.83016711362097",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1987","1987","7.87510299032234",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1986","1986","7.72003593424351",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1985","1985","7.89723361417112",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1984","1984","7.831721174343",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1983","1983","7.85431095993326",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1982","1982","8.08438870681812",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1981","1981","8.48029081002556",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1980","1980","9.05202182835137",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1979","1979","9.26114477200046",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1978","1978","8.8634136529393",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1977","1977","8.52717256782457",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1976","1976","8.8170522423834",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1975","1975","8.0733430333183",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1974","1974","8.59654156829914",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1973","1973","8.69785402025207",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1972","1972","8.15257762115806",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1971","1971","7.67949672364896",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1970","1970","7.41053041462337",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1969","1969","6.81466327613384",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1968","1968","6.45363393636697",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1967","1967","6.08898121000109",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1966","1966","5.76732154732021",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1965","1965","5.59218626442461",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1964","1964","5.41336332816629",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1963","1963","5.2160530785156",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1962","1962","4.79490971542295",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1961","1961","4.44501270303732",""
"EN.ATM.CO2E.PC","EMU","Euro area","YR1960","1960","4.25198096123597",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR2011","2011","7.54133422629917",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR2010","2010","7.61168046497231",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR2009","2009","7.2259044553608",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR2008","2008","7.88230343300867",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR2007","2007","7.93059012146356",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR2006","2006","7.96874031311195",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR2005","2005","7.80417928382207",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR2004","2004","7.82411809290327",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR2003","2003","7.8118239222126",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR2002","2002","7.62021121889752",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR2001","2001","7.65571252939603",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR2000","2000","7.55897753832422",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR1999","1999","7.50192008302636",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR1998","1998","7.56400066042763",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR1997","1997","7.58977110536884",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR1996","1996","7.90055134412804",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR1995","1995","7.85484466199234",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR1994","1994","7.9369735970653",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR1993","1993","8.47844719882021",""
"EN.ATM.CO2E.PC","ECS","Europe & Central Asia (all income levels)","YR1992","1992","8.93512301289293",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR2011","2011","5.4127074041852",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR2010","2010","5.22940698238226",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR2009","2009","4.86767075046708",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR2008","2008","5.41716459219391",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR2007","2007","5.4156324412862",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR2006","2006","5.24572488866967",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR2005","2005","4.98558434828918",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR2004","2004","4.96956797813288",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR2003","2003","4.89908865033857",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR2002","2002","4.67434958741832",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR2001","2001","4.62343363469992",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR2000","2000","4.58442337822958",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR1999","1999","4.49791067702699",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR1998","1998","4.62012685968421",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR1997","1997","4.68461512529991",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR1996","1996","5.10592691940188",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR1995","1995","5.3139248949918",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR1994","1994","5.45730744937283",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR1993","1993","6.21287809288352",""
"EN.ATM.CO2E.PC","ECA","Europe & Central Asia (developing only)","YR1992","1992","6.91703763380848",""
"EN.ATM.CO2E.PC","EUU","European Union","YR2011","2011","7.06979787027619",""
"EN.ATM.CO2E.PC","EUU","European Union","YR2010","2010","7.35303747143174",""
"EN.ATM.CO2E.PC","EUU","European Union","YR2009","2009","7.17920301116881",""
"EN.ATM.CO2E.PC","EUU","European Union","YR2008","2008","7.81048589417244",""
"EN.ATM.CO2E.PC","EUU","European Union","YR2007","2007","8.00806339603608",""
"EN.ATM.CO2E.PC","EUU","European Union","YR2006","2006","8.13565220935669",""
"EN.ATM.CO2E.PC","EUU","European Union","YR2005","2005","8.129905722405",""
"EN.ATM.CO2E.PC","EUU","European Union","YR2004","2004","8.19628709846759",""
"EN.ATM.CO2E.PC","EUU","European Union","YR2003","2003","8.20839909420418",""
"EN.ATM.CO2E.PC","EUU","European Union","YR2002","2002","8.07461737851798",""
"EN.ATM.CO2E.PC","EUU","European Union","YR2001","2001","8.15977082226584",""
"EN.ATM.CO2E.PC","EUU","European Union","YR2000","2000","8.00282852393414",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1999","1999","7.99003986887943",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1998","1998","8.15898497842344",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1997","1997","8.145648915486",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1996","1996","8.35320163492095",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1995","1995","8.13756523990911",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1994","1994","8.03574779899221",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1993","1993","8.16229867650592",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1992","1992","8.30373171366238",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1991","1991","8.58253261674846",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1990","1990","8.53993001006424",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1989","1989","9.07678101455715",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1988","1988","8.85426411481126",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1987","1987","9.00087714298342",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1986","1986","8.85815719658565",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1985","1985","8.90377075523502",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1984","1984","8.70147208172491",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1983","1983","8.77944480447245",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1982","1982","8.92786259197364",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1981","1981","9.153993847584",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1980","1980","9.7318296279247",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1979","1979","10.0501660461077",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1978","1978","9.67660743567028",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1977","1977","9.40913913411751",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1976","1976","9.48347053698311",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1975","1975","8.94291342969237",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1974","1974","9.16149906296718",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1973","1973","9.34746576626539",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1972","1972","8.94542247585905",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1971","1971","8.65766302205425",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1970","1970","8.49174022224587",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1969","1969","8.007198525767",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1968","1968","7.59318631568753",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1967","1967","7.22545795387749",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1966","1966","7.11684930041458",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1965","1965","6.96305890608313",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1964","1964","6.79106277933031",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1963","1963","6.57475555761263",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1962","1962","6.21007820303274",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1961","1961","5.92297588405147",""
"EN.ATM.CO2E.PC","EUU","European Union","YR1960","1960","5.76282921702225",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR2011","2011","11.7212117462674",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR2010","2010","12.9866781971297",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR2009","2009","11.8429021043754",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR2008","2008","12.9701207098645",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR2007","2007","14.1853947612091",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR2006","2006","13.9860839088754",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR2005","2005","14.9450524442973",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR2004","2004","15.932540589984",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR2003","2003","15.646030285284",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR2002","2002","15.4556183090281",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR2001","2001","16.2242831617459",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR2000","2000","14.8285904798778",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1999","1999","13.9155980109919",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1998","1998","13.9769534193148",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1997","1997","13.3594350866935",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1996","1996","13.8091694834509",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1995","1995","15.632916846187",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1994","1994","13.1551569506726",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1993","1993","14.6676776334586",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1992","1992","12.9912612187057",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1991","1991","12.5079799553628",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1990","1990","12.9789094543108",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1989","1989","12.0441949901258",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1988","1988","11.0495720772563",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1987","1987","10.567275501123",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1986","1986","10.5670415689985",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1985","1985","11.2793848167539",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1984","1984","11.0239395212096",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1983","1983","10.9202883947964",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1982","1982","10.3928126062805",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1981","1981","10.1021602883445",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1980","1980","9.8048128342246",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1979","1979","11.3115051332768",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1978","1978","9.52898965336385",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1977","1977","9.82066253287331",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1976","1976","8.05462000292868",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1975","1975","8.59545017148215",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1974","1974","7.495612723103",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1973","1973","6.36840250685862",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1972","1972","5.96260162601626",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1971","1971","6.67873175486751",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1970","1970","6.65224039184181",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1969","1969","5.57294832826748",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1968","1968","4.86107428813829",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1967","1967","4.52740351065543",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1966","1966","3.78616454733181",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1965","1965","3.73123779666144",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1964","1964","3.36646636621599",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1963","1963","3.50711673699015",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1962","1962","3.33809347708588",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1961","1961","3.2731644111719",""
"EN.ATM.CO2E.PC","FRO","Faeroe Islands","YR1960","1960","1.71225121111306",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR2011","2011","1.42481324805984",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR2010","2010","1.50525959588442",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR2009","2009","0.994392231532634",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR2008","2008","1.27857012402663",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR2007","2007","1.44091795061631",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR2006","2006","1.64427537195277",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR2005","2005","1.65988172592539",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR2004","2004","1.38461059075829",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR2003","2003","1.05525050635174",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR2002","2002","1.02499108118148",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR2001","2001","1.36913223165871",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR2000","2000","1.06679914154308",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1999","1999","0.995758182949904",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1998","1998","0.87973470412863",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1997","1997","0.929631876537947",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1996","1996","1.14056335478706",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1995","1995","1.12067213584045",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1994","1994","1.06801268438196",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1993","1993","1.0102142448452",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1992","1992","0.97026999438575",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1991","1991","0.917411882757805",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1990","1990","1.12230554495722",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1989","1989","0.870415553445649",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1988","1988","0.765947175198294",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1987","1987","0.660514738993384",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1986","1986","0.842052305482723",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1985","1985","0.814129721511446",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1984","1984","0.832497579836828",""
"EN.ATM.CO2E.PC","FJI","Fiji","YR1983","1983","1.04329803950749",""
